id,title,author,downloads,subjects,birth,death,pyearp
PG64585,"The Trap: Pilgrimage, Volume 8","Richardson, Dorothy M. (Dorothy Miller)",11,"{'England -- Social life and customs -- 20th century -- Fiction', 'Women -- England -- Fiction', 'Autobiographical fiction'}",1873.0,1957.0,1915.0
PG21738,Hunted and Harried,"Ballantyne, R. M. (Robert Michael)",55,"{'Covenanters -- Persecutions -- Juvenile fiction', 'Soldiers -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Clergy -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Hunting -- Juvenile fiction', 'Horsemen and horsewomen -- Juvenile fiction', 'Scotland -- History -- 17th century -- Juvenile fiction', 'Christian life -- Juvenile fiction'}",1825.0,1894.0,1860.0
PG42731,"Stand Fast, Craig-Royston! (Volume III)","Black, William",7,"{'Older people -- Fiction', 'Families -- Fiction', 'Scotland -- Social life and customs -- 19th century -- Fiction', 'Grandfathers -- Fiction'}",1841.0,1898.0,1870.0
PG33490,The Gambler: A Novel,"Thurston, Katherine Cecil",7,{'Fiction'},1875.0,1911.0,1893.0
PG39097,Woven with the Ship: A Novel of 1865: Together with certain other veracious tales of various sorts,"Brady, Cyrus Townsend",18,"{'Short stories, American', 'United States -- History -- Civil War, 1861-1865 -- Fiction', 'War stories'}",1861.0,1920.0,1890.0
PG21619,The Tale of Nimble Deer: Sleepy-Time Tales,"Bailey, Arthur Scott",21,"{'Conduct of life -- Juvenile fiction', 'Animals -- Juvenile fiction', 'Deer -- Juvenile fiction'}",1877.0,1949.0,1913.0
PG61547,The Undying Fire: A contemporary novel,"Wells, H. G. (Herbert George)",26,"{'English fiction -- 20th century', 'Bible. Job -- Adaptations', 'Job -- (Biblical figure) -- Fiction'}",1866.0,1946.0,1906.0
PG51970,The Plunderers: A Novel,"Lefevre, Edwin",14,"{'Capitalists and financiers -- Fiction', 'Wall Street (New York, N.Y.) -- Fiction', 'Criminals -- Fiction'}",1871.0,1943.0,1907.0
PG20458,The Triflers,"Bartlett, Frederick Orin",12,{'Fiction'},1876.0,1945.0,1910.0
PG61682,"Frank Brown, Sea Apprentice","Bullen, Frank Thomas",5,{'Sailors -- Juvenile fiction'},1857.0,1915.0,1886.0
PG36333,Little Erik of Sweden,"Brandeis, Madeline",30,"{'Boys -- Juvenile fiction', 'Sweden -- Juvenile fiction'}",1897.0,1937.0,1917.0
PG15738,Married Life: The True Romance,"Edginton, May",12,{'Married people -- Fiction'},1883.0,1957.0,1920.0
PG30356,The Boy from Hollow Hut: A Story of the Kentucky Mountains,"Mullins, Isla May",21,"{'Mountain life -- Fiction', 'Kentucky -- Fiction'}",1859.0,1936.0,1898.0
PG960,"The Tin Woodman of Oz: A Faithful Story of the Astonishing Adventure Undertaken by the Tin Woodman, Assisted by Woot the Wanderer, the Scarecrow of Oz, and Polychrome, the Rainbow's Daughter","Baum, L. Frank (Lyman Frank)",49,"{'Boys -- Juvenile fiction', 'Magic -- Juvenile fiction', 'Soldiers -- Juvenile fiction', 'Scarecrow (Fictitious character from Baum) -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Fantasy literature', 'Tin Woodman (Fictitious character) -- Juvenile fiction', 'Good and evil -- Juvenile fiction', 'Love -- Juvenile fiction', 'Wizards -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Witches -- Juvenile fiction', 'Princess Ozma (Fictitious character) -- Juvenile fiction'}",1856.0,1919.0,1888.0
PG20569,Dulcibel: A Tale of Old Salem,"Peterson, Henry",39,"{'Historical fiction', 'Witches -- Fiction', 'Trials (Witchcraft) -- Fiction', 'Salem (Mass.) -- History -- Colonial period, ca. 1600-1775 -- Fiction'}",1818.0,1891.0,1854.0
PG62336,Master Rockafellar's Voyage,"Russell, William Clark",3,"{'Youth -- Conduct of life -- Juvenile fiction', 'Sailors -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Seafaring life -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Adventure stories'}",1844.0,1911.0,1878.0
PG1840,The Financier: A Novel,"Dreiser, Theodore",449,"{'Capitalists and financiers -- Fiction', 'Psychological fiction'}",1871.0,1945.0,1908.0
PG47739,The Wyndham Girls,"Taggart, Marion Ames",24,"{'Children of the rich -- Juvenile fiction', 'Young women -- Conduct of life -- Juvenile fiction', 'New York (N.Y.) -- Juvenile fiction', 'Families -- Juvenile fiction'}",1866.0,1945.0,1906.0
PG27613,Reels and Spindles: A Story of Mill Life,"Raymond, Evelyn",14,"{'Girls -- Conduct of life -- Fiction', 'Mills and mill-work -- Fiction'}",1843.0,1910.0,1876.0
PG14598,The Goose Girl,"MacGrath, Harold",15,{'Princesses -- Fiction'},1871.0,1932.0,1902.0
PG62875,"The Queen Versus Billy, and Other Stories","Osbourne, Lloyd",5,"{'Short stories, American', 'Oceania -- Fiction'}",1868.0,1947.0,1908.0
PG46793,"Clown, the Circus Dog","Vimar, A. (Auguste)",12,"{'Circus -- Juvenile fiction', 'Dogs -- Juvenile fiction'}",1851.0,1916.0,1884.0
PG54678,The Little Match Man,"Barzini, Luigi",11,"{'Jinn -- Juvenile fiction', 'Matches -- Juvenile fiction', 'Japan -- Juvenile fiction', 'War -- Juvenile fiction'}",1874.0,1947.0,1910.0
PG23010,"Gulmore, the Boss","Harris, Frank",14,{'Fiction'},1856.0,1931.0,1894.0
PG35388,The Master of the Inn,"Herrick, Robert",16,{'Healers -- Fiction'},1868.0,1938.0,1903.0
PG49222,"John Silence, Physician Extraordinary","Blackwood, Algernon",170,"{'Paranormal fiction, English', 'Horror tales, English', 'Ghost stories, English', 'Silence, John (Fictitious character) -- Fiction', 'Psychics -- Fiction', 'Detective and mystery stories, English'}",1869.0,1951.0,1910.0
PG39349,Wyndham's Pal,"Bindloss, Harold",23,{'Fiction'},1866.0,1945.0,1906.0
PG63964,"The Convict Ship, Volume 1 (of 3)","Russell, William Clark",8,"{'Convict ships -- Fiction', 'Young women -- Fiction'}",1844.0,1911.0,1878.0
PG55074,The Cruise of the Sally D,"Otis, James",15,"{'Maine -- Juvenile fiction', 'Sailing -- Juvenile fiction'}",1848.0,1912.0,1880.0
PG53899,Eva's Adventures in Shadow-Land,"Nauman, Mary D. (Mary Dummett)",21,"{'Fairies -- Juvenile fiction', ""Children's stories"", 'Fantasy fiction'}",1839.0,1920.0,1880.0
PG21993,The Devil's Pool,"Sand, George",109,"{'Pastoral fiction, French'}",1804.0,1876.0,1840.0
PG8664,The Glory of the Conquered: The Story of a Great Love,"Glaspell, Susan",13,"{'Married people -- Fiction', 'Artists -- Fiction', 'Chicago (Ill.) -- Fiction', 'Love stories', 'Scientists -- Fiction'}",1876.0,1948.0,1912.0
PG62026,A Yankee Girl at Antietam,"Curtis, Alice Turner",18,"{'Friendship -- Juvenile fiction', 'Antietam, Battle of, Md., 1862 -- Juvenile fiction', 'African Americans -- History -- To 1863 -- Juvenile fiction', 'Maryland -- History -- Juvenile fiction', 'United States -- History -- Civil War, 1861-1865 -- Juvenile fiction'}",1860.0,1958.0,1909.0
PG23063,The Lost Child,"Coppée, François",7,"{'Rich people -- Fiction', 'Fathers and sons -- Fiction', 'Short stories', 'Christmas stories', 'Paris (France) -- Fiction', 'Poor -- Fiction'}",1842.0,1908.0,1875.0
PG43714,The Boy Spies with the Regulators: The Story of How the Boys Assisted the Carolina Patriots to Drive the British from That State,"Otis, James",14,"{'Rescues -- Juvenile fiction', 'Spies -- Juvenile fiction', 'War -- Juvenile fiction', 'Courage -- Juvenile fiction', 'Trials -- Juvenile fiction', 'Soldiers -- Juvenile fiction', 'Youth -- Conduct of life -- Juvenile fiction', 'United States -- History -- Revolution, 1775-1783 -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'North Carolina -- History -- Revolution, 1775-1783 -- Juvenile fiction'}",1848.0,1912.0,1880.0
PG12609,Back to the Woods: The Story of a Fall from Grace,"Hobart, George V. (George Vere)",8,"{'Humorous stories', 'United States -- Social life and customs -- Fiction'}",1867.0,1926.0,1896.0
PG46348,Over There with the Canadians at Vimy Ridge,"Ralphson, G. Harvey (George Harvey)",17,"{'World War, 1914-1918 -- Campaigns -- France -- Juvenile fiction', 'Spy stories', 'Canada. Canadian Army. Canadian Expeditionary Force -- Juvenile fiction', 'Vimy Ridge, Battle of, France, 1917 -- Juvenile fiction'}",1879.0,1940.0,1910.0
PG30807,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 07","Stevenson, Robert Louis",28,"{'Fiction', 'English literature -- 19th century'}",1850.0,1894.0,1872.0
PG16283,Idolatry: A Romance,"Hawthorne, Julian",9,{'Fiction'},1846.0,1934.0,1890.0
PG60037,Clipped Wings,"Hughes, Rupert",7,"{'Theater -- Fiction', 'Actresses -- Fiction', 'United States -- Social life and customs -- 20th century -- Fiction', 'Husband and wife -- Fiction'}",1872.0,1956.0,1914.0
PG23810,At Fault,"Chopin, Kate",44,"{'Louisiana -- Fiction', 'Divorced men -- Fiction', 'Women plantation owners -- Fiction', 'Creoles -- Fiction', 'Plantation life -- Fiction', 'Psychological fiction', 'Cane River Region (La.) -- Fiction', 'Love stories', 'Widows -- Fiction', 'Young women -- Fiction'}",1850.0,1904.0,1877.0
PG12128,"A Tiger's Skin: The Lady of the Barge and Others, Part 8.","Jacobs, W. W. (William Wymark)",13,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction', 'River life -- Fiction'}",1863.0,1943.0,1903.0
PG46358,Max Fargus,"Johnson, Owen",19,"{'Husband and wife -- Fiction', 'Actresses -- Fiction', 'Lawyers -- Fiction', 'Misers -- Fiction', 'New York (N.Y.) -- Fiction', 'Impostors and imposture -- Fiction', 'Inheritance and succession -- Fiction'}",1878.0,1952.0,1915.0
PG21384,Afar in the Forest,"Kingston, William Henry Giles",31,"{'Frontier and pioneer life -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Hunting -- Juvenile fiction', 'Great Lakes (North America) -- Juvenile fiction', 'Orphans -- Juvenile fiction', 'Indians of North America -- Juvenile fiction', 'Natural history -- Juvenile fiction', 'Uncles -- Juvenile fiction'}",1814.0,1880.0,1847.0
PG22565,"From Farm to Fortune; or, Nat Nason's Strange Experience","Alger, Horatio, Jr.",42,"{'City and town life -- Fiction', 'New York (N.Y.) -- History -- 19th century -- Fiction', 'Orphans -- Fiction', 'Conduct of life -- Fiction'}",1832.0,1899.0,1866.0
PG27680,"Uncle Sam's Boys in the Ranks; or, Two Recruits in the United States Army","Hancock, H. Irving (Harrie Irving)",34,{'United States. Army -- Juvenile fiction'},1868.0,1922.0,1895.0
PG32520,Hildegarde's Harvest,"Richards, Laura Elizabeth Howe",43,"{'Friendship -- Juvenile fiction', 'Aunts -- Juvenile fiction', 'Youth -- Conduct of life -- Juvenile fiction', 'Courtship -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Students -- Juvenile fiction', 'Christmas stories', 'Mothers and daughters -- Juvenile fiction', 'Gifts -- Juvenile fiction', 'Kindness -- Juvenile fiction'}",1850.0,1943.0,1896.0
PG59100,"Josiah's Alarm, and Abel Perry's Funeral","Holley, Marietta",8,"{'Married people -- Fiction', 'United States -- Social life and customs -- 19th century -- Fiction'}",1836.0,1926.0,1881.0
PG13531,Amos Kilbright; His Adscititious Experiences: With Other Stories,"Stockton, Frank Richard",11,{'African Americans -- Fiction'},1834.0,1902.0,1868.0
PG55764,"Dave Porter's Great Search; Or, The Perils of a Young Civil Engineer","Stratemeyer, Edward",10,{'Civil engineers -- Juvenile fiction'},1862.0,1930.0,1896.0
PG1948,The Story of a Bad Boy,"Aldrich, Thomas Bailey",61,"{'Boys -- Juvenile fiction', 'New England -- Juvenile fiction'}",1836.0,1907.0,1872.0
PG420,Dorothy and the Wizard in Oz,"Baum, L. Frank (Lyman Frank)",135,"{'Cousins -- Juvenile fiction', 'Ranches -- Juvenile fiction', 'Dragons -- Juvenile fiction', 'Magic -- Juvenile fiction', 'Piglets -- Juvenile fiction', 'Trials -- Juvenile fiction', 'Cats -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Wizard of Oz (Fictitious character) -- Juvenile fiction', 'Kittens -- Juvenile fiction', 'Fantasy literature', 'Friendship -- Juvenile fiction', 'Mountains -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Earthquakes -- Juvenile fiction', 'Nephews -- Juvenile fiction'}",1856.0,1919.0,1888.0
PG2285,"Ridgway of Montana (Story of To-Day, in Which the Hero Is Also the Villain)","Raine, William MacLeod",16,"{'Western stories', 'Montana -- Fiction'}",1871.0,1954.0,1912.0
PG61963,We,"Zamiatin, Evgenii Ivanovich",2243,"{'Dystopias -- Fiction', 'Russian fiction -- Translations into English', 'Totalitarianism -- Fiction', 'Science fiction'}",1884.0,1937.0,1910.0
PG12201,"The Money Box: Odd Craft, Part 1.","Jacobs, W. W. (William Wymark)",54,"{'Sailors -- Fiction', 'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG29617,The Vagrant Duke,"Gibbs, George",31,"{'Exiles -- Fiction', 'Adventure stories', 'Russians -- United States -- Fiction'}",1870.0,1942.0,1906.0
PG6198,Cumner's Son and Other South Sea Folk — Volume 04,"Parker, Gilbert",6,{'Oceania -- Fiction'},1862.0,1932.0,1897.0
PG17349,Frank among the Rancheros,"Castlemon, Harry",3,"{'California, Southern -- Juvenile fiction', 'Ranchers -- Juvenile fiction', 'Peasants -- Mexico -- Juvenile fiction'}",1842.0,1915.0,1878.0
PG35910,Jovinian: A Story of the Early Days of Papal Rome,"Kingston, William Henry Giles",5,"{'Church history -- Primitive and early church, ca. 30-600 -- Fiction'}",1814.0,1880.0,1847.0
PG34141,The Parson O' Dumford,"Fenn, George Manville",19,"{'Clergy -- Fiction', 'English fiction', 'Lincolnshire (England) -- Fiction'}",1831.0,1909.0,1870.0
PG51537,The Tory Lover,"Jewett, Sarah Orne",22,"{'War stories', 'United States -- History -- Revolution, 1775-1783 -- Fiction'}",1849.0,1909.0,1879.0
PG63599,When Thoughts Will Soar: A romance of the immediate future,"Suttner, Bertha von",35,"{'Feminism -- Fiction', 'Pacifism -- Fiction', 'Aeronautics -- Fiction', 'Love stories', 'Young women -- Fiction'}",1843.0,1914.0,1878.0
PG21364,The Rajah of Dah,"Fenn, George Manville",8,"{'India -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Orphans -- Juvenile fiction', 'Kings and rulers -- Juvenile fiction', 'Natural history -- Juvenile fiction', 'Adventure stories', 'Uncles -- Juvenile fiction'}",1831.0,1909.0,1870.0
PG9362,Birds of Prey,"Braddon, M. E. (Mary Elizabeth)",45,{'Fiction'},1835.0,1915.0,1875.0
PG52047,A Little Maid in Toyland,"Sutton, Adah Louise",6,"{'Dollhouses -- Juvenile fiction', 'Toys -- Juvenile fiction'}",1860.0,1935.0,1898.0
PG3739,A Far Country — Complete,"Churchill, Winston",27,"{'Upper class families -- Fiction', 'Ethics -- Fiction', 'Religion and sociology -- Fiction'}",1871.0,1947.0,1909.0
PG44336,The Shadow,"Stringer, Arthur",32,"{'Canadian fiction', 'Detective and mystery stories'}",1874.0,1950.0,1912.0
PG9907,The Raid from Beausejour; and How the Carter Boys Lifted the Mortgage: Two Stories of Acadie,"Roberts, Charles G. D., Sir",14,{'Canadian fiction -- 19th century'},1860.0,1943.0,1902.0
PG4454,Beauchamp's Career — Volume 2,"Meredith, George",2,{'English fiction -- 19th century'},1828.0,1909.0,1868.0
PG20155,The White Desert,"Cooper, Courtney Ryley",12,"{'Railroad stories', 'Lumbering -- Fiction'}",1886.0,1940.0,1913.0
PG6485,"Hugh Wynne, Free Quaker: Sometime Brevet Lieutenant-Colonel on the Staff of his Excellency General Washington","Mitchell, S. Weir (Silas Weir)",53,"{'Quakers -- Fiction', 'United States -- History -- Revolution, 1775-1783 -- Fiction'}",1829.0,1914.0,1872.0
PG40463,The Little Colonel's Holidays,"Johnston, Annie F. (Annie Fellows)",14,"{'Social values -- Juvenile fiction', 'Family -- Juvenile fiction', 'Thanksgiving Day -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Christmas stories', 'Entertaining -- Juvenile fiction', 'Kentucky -- Social life and customs -- Juvenile fiction'}",1863.0,1931.0,1897.0
PG6180,"A Romany of the Snows, vol. 1: Being a Continuation of the Personal Histories of ""Pierre and His People"" and the Last Existing Records of Pretty Pierre","Parker, Gilbert",4,"{'Canada, Northern -- Fiction', 'Short stories, Canadian'}",1862.0,1932.0,1897.0
PG23646,The Pharaoh and the Priest: An Historical Novel of Ancient Egypt,"Prus, Bolesław",63,{'Egypt -- History -- To 332 B.C. -- Fiction'},1847.0,1912.0,1880.0
PG7303,Equality,"Bellamy, Edward",67,"{'Utopias -- Fiction', 'Utopian fiction', 'Socialism -- Fiction', 'Political fiction', 'Science fiction'}",1850.0,1898.0,1874.0
PG39631,The Runaways: A New and Original Story,"Gould, Nat",5,{'Horse racing -- Fiction'},1857.0,1919.0,1888.0
PG33857,The Lost Manuscript: A Novel,"Freytag, Gustav",12,{'German fiction -- Translations into English'},1816.0,1895.0,1856.0
PG7517,Sanctuary,"Wharton, Edith",37,"{'Psychological fiction', 'Widows -- Fiction', 'Mothers and sons -- Fiction', 'Domestic fiction'}",1862.0,1937.0,1900.0
PG18418,A Crooked Path: A Novel,"Alexander, Mrs.",40,"{'England -- Social life and customs -- Fiction', 'Inheritance and succession -- Fiction'}",1825.0,1902.0,1864.0
PG60241,Sheaves,"Benson, E. F. (Edward Frederic)",12,"{'England -- Social life and customs -- 20th century -- Fiction', 'Tuberculosis -- Patients -- Fiction', 'May-December romances -- Fiction', 'Marriage -- Fiction', 'Dramatists -- Fiction', 'Singers -- Fiction'}",1867.0,1940.0,1904.0
PG65189,"Hashimura Togo, Domestic Scientist","Irvin, Wallace",10,"{'Japanese -- United States -- Fiction', 'Humorous stories', 'United States -- Social life and customs -- 20th century -- Fiction', 'Household employees -- Fiction'}",1876.0,1959.0,1918.0
PG32249,The Princess and Joe Potter,"Otis, James",11,"{'Social classes -- Juvenile fiction', 'Missing children -- Juvenile fiction'}",1848.0,1912.0,1880.0
PG49848,The Man Who Ended War,"Godfrey, Hollis",5,{'Science fiction'},1874.0,1936.0,1905.0
PG13728,Marcella,"Ward, Humphry, Mrs.",13,"{'Social classes -- Fiction', 'Bildungsromans', 'England -- Fiction', 'Love stories', 'Social problems -- Fiction', 'Nurses -- Fiction', 'Young women -- Fiction'}",1851.0,1920.0,1886.0
PG23121,Our Little Lady: Six Hundred Years Ago,"Holt, Emily Sarah",9,"{'Historical fiction', 'Great Britain -- History -- Henry III, 1216-1272 -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'}",1836.0,1893.0,1864.0
PG26550,Children of the Desert,"Dodge, Louis",7,"{'Southwest, New -- Fiction', 'Domestic relations -- Fiction', 'Husband and wife -- Fiction'}",1870.0,1952.0,1911.0
PG45651,Mildred and Elsie,"Finley, Martha",21,"{'Cousins -- Juvenile fiction', 'Tithes -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Family -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Uncles -- Juvenile fiction'}",1828.0,1909.0,1868.0
PG58431,Orville College: A Story,"Wood, Henry, Mrs.",9,{'Schools -- England -- Juvenile fiction'},1814.0,1887.0,1850.0
PG10728,"Christie, the King's Servant: A Sequel to ""Christie's Old Organ""","Walton, O. F., Mrs.",14,"{'Christian life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'}",1849.0,1939.0,1894.0
